NA NA
-118.066635	48.658986
-118.068102	48.658399
NA NA
-118.160509	48.227755
-118.163149	48.221595
-118.165496	48.215728
-118.169016	48.210447
-118.172243	48.205167
-118.177523	48.20106
-118.18075	48.19578
-118.18427	48.190793
-118.186617	48.184632
-118.190137	48.179645
-118.191604	48.172898
-118.193364	48.166151
-118.192484	48.160577
-118.190724	48.15559
-118.190137	48.149723
-118.190431	48.143563
-118.193951	48.138282
-118.198058	48.134175
-118.202165	48.129775
-118.207152	48.126255
-118.212139	48.122441
-118.217419	48.118921
-118.223286	48.115987
-118.228273	48.112467
-118.23238	48.108067
-118.235901	48.102786
-118.237367	48.096039
-118.235607	48.091052
-118.233554	48.085772
-118.232087	48.080785
-118.230034	48.075798
-118.229153	48.070224
-118.22974	48.06377
-118.2315	48.057316
-118.233847	48.051449
-118.237367	48.046169
-118.241474	48.041769
-118.245581	48.037955
-118.250568	48.033555
-118.255555	48.030914
-118.261422	48.027688
-118.26817	48.025927
-118.275797	48.023874
-118.283424	48.022701
-118.290758	48.021527
-118.298678	48.020354
-118.306599	48.020354
-118.315693	48.02182
-118.324787	48.023581
-118.332121	48.025927
-118.338868	48.028568
-118.345615	48.031501
-118.353242	48.033555
-118.36175	48.033261
-118.369084	48.032088
-118.374951	48.029154
-118.379938	48.025634
-118.383458	48.020354
-118.384925	48.013607
-118.383165	48.00862
-118.379938	48.004219
-118.377004	47.999526
-118.372897	47.995419
-118.368497	47.991605
-118.365563	47.987205
-118.361456	47.983391
-118.358229	47.978991
-118.353829	47.974884
-118.350015	47.97019
-118.346789	47.966376
-118.346202	47.960803
-118.346495	47.954642
-118.347962	47.947895
-118.348549	47.941735
-118.348842	47.936161
-118.348255	47.930001
-118.347375	47.925014
-118.345615	47.920026
-118.343562	47.914746
-118.342975	47.909172
-118.341215	47.904185
-118.339455	47.898318
-118.336521	47.893918
-118.335641	47.888344
-118.335054	47.88277
-118.335348	47.876317
-118.337695	47.87045
-118.339455	47.863996
-118.341802	47.857835
-118.346202	47.853435
-118.350309	47.849035
-118.354416	47.844634
-118.360576	47.841114
-118.36615	47.838767
-118.372017	47.836127
-118.378471	47.834074
-118.387858	47.834367
-118.395779	47.835247
-118.403699	47.837594
-118.411327	47.839647
-118.416607	47.843168
-118.422181	47.846395
-118.427461	47.849621
-118.432741	47.853142
-118.435968	47.857542
-118.438022	47.861942
-118.441249	47.866343
-118.445356	47.870156
-118.450929	47.87309
-118.45973	47.87485
-118.467944	47.874263
-118.476745	47.873677
-118.483198	47.871623
-118.490826	47.870156
-118.500213	47.869863
-118.50872	47.86957
-118.517227	47.871916
-118.520454	47.875143
-118.523681	47.879544
-118.524561	47.885117
-118.524855	47.891278
-118.525735	47.896265
-118.527788	47.901839
-118.530722	47.905945
-118.535122	47.909759
-118.540696	47.912986
-118.54715	47.91592
-118.553603	47.91856
-118.562404	47.92032
-118.571498	47.92208
-118.580592	47.923547
-118.590566	47.92472
-118.599367	47.92648
-118.609341	47.92736
-118.619608	47.92824
-118.626649	47.92912
-118.634569	47.930881
-118.643663	47.931761
-118.652464	47.933227
-118.661851	47.933521
-118.671825	47.934694
-118.679452	47.933227
-118.68708	47.932054
-118.692653	47.92912
-118.698521	47.92648
-118.701747	47.92208
-118.704974	47.9168
-118.708201	47.911519
-118.713482	47.907119
-118.718469	47.903599
-118.724042	47.900665
-118.731083	47.898612
-118.73959	47.898025
-118.748684	47.898318
-118.756605	47.899198
-118.765699	47.900958
-118.774499	47.902425
-118.781246	47.905359
-118.788874	47.907412
-118.794154	47.910933
-118.800901	47.913573
-118.806475	47.9168
-118.811755	47.92032
-118.817036	47.924133
-118.821436	47.92736
-118.825836	47.930587
-118.83141	47.933814
-118.839037	47.936161
-118.848131	47.937921
-118.857225	47.937921
-118.865439	47.937628
-118.87424	47.936454
-118.882454	47.935868
-118.890081	47.934401
-118.898295	47.933814
-118.906215	47.932641
-118.913549	47.931467
-118.921763	47.931761
-118.929977	47.931174
-118.938484	47.929707
-118.946112	47.92912
-118.956086	47.930294
-118.964006	47.932641
-118.96958	47.935868
-118.97134	47.940855
-118.970753	47.947015
-118.96958	47.953762
-118.96606	47.959629
-118.963713	47.96491
-118.961366	47.970777
-118.959019	47.976937
-118.958726	47.983098
-118.958139	47.989258
-118.959019	47.995125
-118.960779	48.000112
-118.962833	48.005099
-118.965766	48.0095
-118.96782	48.014487
-118.97046	48.016833
-118.97574	48.020354
-118.981314	48.023581
-118.988061	48.026514
-118.995688	48.028274
-119.005956	48.029448
-119.014757	48.031208
-119.021504	48.033848
-119.025904	48.037662
-119.028838	48.042355
-119.029718	48.047636
-119.031771	48.052916
-119.032358	48.059076
-119.032945	48.064064
-119.035291	48.069051
-119.037345	48.074038
-119.039105	48.079025
-119.041158	48.084305
-119.042919	48.089585
-119.044972	48.094572
-119.048199	48.098973
-119.051132	48.10396
-119.054066	48.108653
-119.057586	48.112174
-119.061987	48.115987
-119.066094	48.120094
-119.071667	48.123321
-119.079295	48.126255
-119.087215	48.127721
-119.097189	48.128895
-119.107457	48.129775
-119.115377	48.131828
-119.124178	48.133588
-119.133272	48.134469
-119.141779	48.134762
-119.149113	48.133295
-119.157033	48.131535
-119.162607	48.129188
-119.168474	48.126255
-119.173461	48.122441
-119.179035	48.119801
-119.186662	48.118334
-119.195169	48.117747
-119.202797	48.116281
-119.210424	48.115401
-119.217758	48.113934
-119.224505	48.111587
-119.234479	48.10924
-119.237706	48.10748
-119.244746	48.105426
-119.25032	48.102493
-119.25384	48.100733
-119.260001	48.097213
-119.264694	48.094279
-119.273202	48.093986
-119.282002	48.095159
-119.28875	48.098093
-119.29403	48.10132
-119.30195	48.103666
-119.309578	48.1022
-119.316031	48.100146
-119.321019	48.096332
-119.325419	48.091932
-119.327766	48.086065
-119.330113	48.079905
-119.330993	48.074624
-119.333633	48.068757
-119.33598	48.062597
-119.338326	48.05673
-119.340673	48.050569
-119.3439	48.045289
-119.348887	48.041182
-119.355634	48.039715
-119.363848	48.039128
-119.372356	48.038542
-119.381743	48.038542
-119.390837	48.038835
-119.399931	48.039715
-119.409025	48.041475
-119.417825	48.043529
-119.424573	48.045876
-119.430146	48.049102
-119.435427	48.052329
-119.439827	48.057023
-119.443054	48.060543
-119.449801	48.063477
-119.457135	48.066117
-119.467402	48.066704
-119.47591	48.066704
-119.483243	48.065237
-119.491751	48.06465
-119.500258	48.064064
-119.508472	48.063477
-119.516979	48.063183
-119.524313	48.061717
-119.53018	48.058783
-119.532527	48.052916
-119.536927	48.047636
-119.544555	48.046462
-119.551008	48.044115
-119.557756	48.042355
-119.560396	48.039422
-119.565383	48.035901
-119.57037	48.032088
-119.576237	48.028568
-119.581811	48.026514
-119.587384	48.023581
-119.594425	48.02094
-119.599999	48.018594
-119.607039	48.015953
-119.612613	48.013607
-119.61848	48.010673
-119.624054	48.007739
-119.629921	48.004806
-119.636374	48.002752
-119.643122	48.000699
-119.650749	47.999232
-119.660723	48.000406
-119.67011	48.000406
-119.678031	48.001872
-119.685951	48.003926
-119.692405	48.006566
-119.699152	48.0095
-119.704726	48.012726
-119.70678	48.017714
-119.706486	48.023874
-119.702086	48.028274
-119.697979	48.033261
-119.695045	48.037955
-119.692699	48.043822
-119.691525	48.050863
-119.690058	48.05761
-119.690938	48.063183
-119.691525	48.068757
-119.694752	48.073451
-119.701499	48.075798
-119.709713	48.076678
-119.717047	48.076678
-119.727021	48.077851
-119.734648	48.079611
-119.741395	48.083425
-119.746969	48.086358
-119.749023	48.090759
-119.75577	48.092812
-119.764277	48.093106
-119.772784	48.091639
-119.780998	48.091052
-119.786572	48.088412
-119.788332	48.081371
-119.793319	48.076971
-119.796839	48.073744
-119.803586	48.071984
-119.812974	48.071984
-119.822068	48.073744
-119.832335	48.074331
-119.840549	48.073744
-119.847296	48.071691
-119.853163	48.068757
-119.85903	48.065824
-119.864311	48.063183
-119.870178	48.059957
-119.876045	48.057316
-119.882792	48.05497
-119.888659	48.052329
-119.893353	48.048222
-119.89746	48.043822
-119.899807	48.037955
-119.897753	48.032968
-119.8957	48.027981
-119.892473	48.023581
-119.889246	48.01918
-119.885139	48.015367
-119.879565	48.011846
-119.874872	48.008033
-119.871938	48.003632
-119.868711	47.999232
-119.869005	47.993072
-119.871058	47.986911
-119.874578	47.981631
-119.874578	47.97547
-119.872525	47.970483
-119.868418	47.96579
-119.864017	47.962856
-119.858444	47.959336
-119.855217	47.954936
-119.853163	47.949949
-119.853457	47.943788
-119.85463	47.937921
-119.857857	47.932934
-119.861671	47.929414
-119.866658	47.9256
-119.872231	47.922667
-119.878099	47.920026
-119.883966	47.916506
-119.889833	47.913279
-119.89482	47.909759
-119.899513	47.906239
-119.90362	47.901545
-119.904794	47.895971
-119.90362	47.890691
-119.901567	47.885411
-119.90098	47.88013
-119.90098	47.873677
-119.904207	47.868396
-119.910074	47.865463
-119.916528	47.863409
-119.923275	47.860476
-119.929142	47.857542
-119.933836	47.854608
-119.937649	47.850208
-119.94117	47.844928
-119.943223	47.838767
-119.94645	47.833487
-119.949677	47.828207
-119.953491	47.823806
-119.957304	47.820873
-119.961411	47.816472
-119.965225	47.812072
-119.967572	47.805912
-119.969918	47.800045
-119.974025	47.794764
-119.979599	47.792417
-119.985173	47.789777
-119.99192	47.78743
-119.998667	47.785377
-119.999841	47.78479
NA NA
-91.078618	48.997517
-91.081258	48.993997
-91.083605	48.989303
-91.088005	48.984316
-91.091525	48.981969
-91.097686	48.978156
-91.103846	48.974929
-91.110007	48.970822
-91.116167	48.967008
-91.122328	48.962901
-91.128195	48.958794
-91.130248	48.956448
-91.134649	48.951754
-91.138169	48.948234
-91.138756	48.942953
-91.140222	48.937086
-91.141982	48.932979
-91.143156	48.930339
-91.142569	48.926819
-91.146089	48.922712
-91.146969	48.919192
-91.151663	48.915378
-91.156063	48.910684
-91.161637	48.905697
-91.166037	48.899537
-91.168384	48.89543
-91.169558	48.89279
-91.172198	48.889856
-91.178065	48.884869
-91.183639	48.879882
-91.189212	48.874895
-91.194786	48.871668
-91.199773	48.869028
-91.206227	48.865508
-91.213268	48.863161
-91.219135	48.860521
-91.224708	48.858467
-91.230869	48.855534
-91.237909	48.852013
-91.240843	48.849667
-91.24495	48.844973
-91.249643	48.841453
-91.254924	48.835292
-91.258737	48.832652
-91.263724	48.828252
-91.268125	48.826198
-91.272818	48.822385
-91.277219	48.821798
-91.280152	48.820624
-91.285433	48.820331
-91.288366	48.819744
-91.292767	48.818864
-91.296874	48.818278
-91.301274	48.818571
-91.305087	48.818864
-91.308021	48.819451
-91.311248	48.819744
-91.314475	48.820331
-91.317995	48.821798
NA NA
-91.640098	48.862574
-91.642152	48.859934
-91.641858	48.857587
-91.641565	48.85524
-91.641858	48.852307
-91.645085	48.848493
-91.648019	48.844093
-91.651539	48.839986
-91.654179	48.837052
-91.656526	48.833825
-91.657993	48.829718
-91.658873	48.826198
-91.661806	48.822971
-91.664447	48.818571
-91.66826	48.812997
-91.667967	48.80889
-91.6665	48.80537
-91.66298	48.80097
-91.659166	48.798623
-91.658286	48.795689
-91.657113	48.791289
-91.657406	48.786595
-91.658286	48.781608
-91.658286	48.777501
-91.65858	48.774568
-91.659166	48.769874
-91.662686	48.767234
-91.665327	48.765767
-91.66738	48.766061
-91.670607	48.766354
-91.676474	48.768701
-91.681461	48.770461
-91.688208	48.772514
-91.693782	48.774568
-91.701116	48.775741
-91.706983	48.777208
-91.715197	48.778675
-91.724584	48.780142
-91.730745	48.780142
-91.739252	48.780142
-91.745119	48.780435
-91.75304	48.779848
-91.760373	48.779555
-91.768294	48.778675
-91.776801	48.778675
-91.783255	48.777795
-91.790296	48.778088
-91.797923	48.777795
-91.805257	48.777501
-91.81083	48.776621
-91.818164	48.775155
-91.825205	48.774274
-91.832245	48.772808
-91.838699	48.769581
-91.845153	48.767527
-91.850433	48.765474
-91.856887	48.76254
-91.862754	48.7599
-91.868621	48.757553
-91.875368	48.755206
-91.882116	48.754033
-91.887983	48.753153
-91.894436	48.752273
-91.900304	48.75286
-91.908224	48.75286
-91.913504	48.754033
-91.919958	48.754913
-91.926412	48.755793
-91.934333	48.75638
-91.942253	48.756967
-91.94988	48.757553
-91.957508	48.75726
-91.963668	48.75726
-91.970415	48.754913
-91.977749	48.753153
-91.984203	48.751686
-91.98919	48.749633
-91.99623	48.747579
-92.004151	48.746406
-92.011191	48.745232
-92.017645	48.744646
-92.026153	48.744646
-92.032313	48.744352
-92.037593	48.744939
-92.046101	48.744939
-92.054021	48.746699
-92.061648	48.747873
-92.067222	48.748459
-92.069862	48.749339
-92.074556	48.751099
-92.078956	48.754326
-92.080423	48.75902
-92.081597	48.76166
-92.080716	48.766941
-92.08013	48.770461
-92.080716	48.774274
-92.083357	48.776621
-92.088637	48.780142
-92.095091	48.782488
-92.101251	48.785129
-92.104772	48.787769
-92.112105	48.791289
-92.117972	48.794516
-92.127066	48.797743
-92.134107	48.79921
-92.139387	48.800383
-92.149068	48.801263
-92.153762	48.801556
-92.159042	48.802143
-92.166376	48.80097
-92.17459	48.80009
-92.180457	48.79833
-92.187204	48.795983
-92.194245	48.793929
-92.200698	48.790702
-92.206859	48.788649
-92.213313	48.785422
-92.221233	48.781902
-92.226807	48.778675
-92.231501	48.775741
-92.237661	48.772514
-92.243528	48.769874
-92.249689	48.766941
-92.256142	48.763714
-92.261423	48.76166
-92.262596	48.760487
-92.261129	48.76078
-92.262009	48.761074
-92.263183	48.761367
-92.262596	48.760487
-92.262009	48.761074
-92.265823	48.759313
-92.27169	48.756967
-92.27609	48.75462
-92.282251	48.751393
-92.289291	48.749046
-92.295452	48.747286
-92.303372	48.745232
-92.309533	48.743472
-92.316867	48.743472
-92.32244	48.742299
-92.330068	48.742005
-92.338282	48.742005
-92.345909	48.741712
-92.352363	48.740832
-92.359696	48.739365
-92.366737	48.738192
-92.374071	48.736432
-92.381405	48.734965
-92.387565	48.733498
-92.394312	48.732325
-92.401353	48.729978
-92.40986	48.728218
-92.41514	48.726458
-92.421888	48.724111
-92.428341	48.722057
-92.435969	48.719124
-92.441836	48.717364
-92.448876	48.714724
-92.45533	48.713257
-92.462664	48.711497
-92.469998	48.71003
-92.476158	48.70827
-92.484079	48.70739
-92.490533	48.706803
-92.497866	48.70563
-92.504907	48.705043
-92.513121	48.704163
-92.521335	48.704163
-92.528082	48.703283
-92.535416	48.702989
-92.543336	48.702109
-92.550083	48.701523
-92.558004	48.700643
-92.564458	48.699762
-92.571792	48.698589
-92.578539	48.697122
-92.585579	48.695949
-92.592913	48.694775
-92.600247	48.692722
-92.607288	48.690668
-92.613448	48.688908
-92.619902	48.686562
-92.626649	48.684508
-92.633983	48.681574
-92.640143	48.680108
-92.646597	48.677761
-92.654224	48.677174
-92.661852	48.678054
-92.670359	48.677761
-92.676813	48.678641
-92.68444	48.678348
-92.691774	48.678054
-92.697641	48.677761
-92.703214	48.676881
-92.710548	48.675414
-92.716709	48.673947
-92.722869	48.672187
-92.729323	48.670134
-92.736657	48.668667
-92.743404	48.667493
-92.750445	48.666027
-92.758658	48.666613
-92.765406	48.666907
-92.769513	48.667493
-92.772153	48.668667
-92.77538	48.669254
-92.7833	48.671014
-92.78418	48.671307
-92.785354	48.671014
-92.786527	48.671307
NA NA
-93.366782	48.610583
-93.367369	48.609996
-93.369129	48.610876
-93.372356	48.609703
-93.374703	48.609703
-93.37969	48.610876
-93.387904	48.611169
-93.394357	48.611463
-93.401691	48.609996
-93.408438	48.608529
-93.414012	48.606769
-93.418999	48.604716
-93.424866	48.602369
-93.42956	48.600609
-93.436014	48.600022
-93.442761	48.598555
-93.450095	48.597088
-93.456549	48.595035
-93.458602	48.592395
-93.458602	48.589461
-93.457429	48.586528
-93.456255	48.583007
-93.452735	48.579487
-93.451855	48.57538
-93.449801	48.570687
-93.450095	48.56746
-93.451562	48.564233
-93.454202	48.559832
-93.456255	48.557192
-93.460656	48.553379
-93.465936	48.549858
-93.470336	48.547512
-93.476497	48.544285
-93.482657	48.541938
-93.489404	48.539591
-93.496738	48.538418
-93.503192	48.537537
-93.510526	48.537244
-93.517566	48.535777
-93.5249	48.535191
-93.532527	48.534897
-93.539861	48.534311
-93.548075	48.534311
-93.555409	48.534604
-93.564503	48.534897
-93.57125	48.534897
-93.578291	48.533724
-93.584451	48.530497
-93.590905	48.52727
-93.597652	48.525803
-93.606746	48.52903
-93.61496	48.52903
-93.61848	48.52815
-93.624347	48.52463
-93.631388	48.522576
-93.638135	48.519936
-93.643122	48.518176
-93.650456	48.516123
-93.65691	48.515243
-93.664537	48.514949
-93.671871	48.516123
-93.679791	48.516709
-93.686832	48.516123
-93.694459	48.515536
-93.702673	48.515536
-93.70942	48.514656
-93.716754	48.514362
-93.724088	48.513776
-93.732888	48.514656
-93.740222	48.515829
-93.749023	48.516709
-93.757824	48.517589
-93.764864	48.517589
-93.772198	48.517296
-93.778652	48.516416
-93.786572	48.517003
-93.793026	48.517883
-93.80036	48.52023
-93.803587	48.52463
-93.804467	48.52815
-93.80564	48.532257
-93.805934	48.536364
-93.8074	48.541644
-93.808574	48.545751
-93.809747	48.550152
-93.811801	48.554845
-93.812387	48.559832
-93.813561	48.564233
-93.814441	48.56746
-93.816494	48.572153
-93.817081	48.576847
-93.817668	48.581834
-93.819135	48.586528
-93.820015	48.590635
-93.822361	48.595328
-93.824122	48.600022
-93.826468	48.604422
-93.828229	48.609116
-93.829989	48.612636
-93.833216	48.61645
-93.837909	48.619383
-93.842603	48.62349
-93.85199	48.627011
-93.858737	48.628477
-93.865485	48.630237
-93.873405	48.630531
-93.880446	48.630237
-93.887193	48.631118
-93.885139	48.630237
-93.886606	48.629944
-93.891006	48.629064
-93.89834	48.628771
-93.906261	48.629064
-93.914181	48.629651
-93.922395	48.631118
-93.931196	48.631998
-93.937356	48.633464
-93.944984	48.633758
-93.953198	48.635225
-93.961411	48.636691
-93.971092	48.637865
-93.976959	48.638158
-93.984586	48.638745
-93.992214	48.638158
-93.998961	48.638451
-94.007175	48.638158
-94.013335	48.638158
-94.019202	48.638451
-94.026243	48.638158
-94.034163	48.638451
-94.041791	48.638158
-94.049418	48.638451
-94.057045	48.638158
-94.063792	48.638158
-94.072886	48.638745
-94.079927	48.639918
-94.087261	48.639918
-94.095768	48.640798
-94.103982	48.641385
-94.111902	48.641092
-94.118356	48.641972
-94.125983	48.642558
-94.134197	48.642852
-94.140651	48.643732
-94.148865	48.644905
-94.156785	48.645492
-94.164999	48.646959
-94.1738	48.647839
-94.180547	48.648425
-94.187881	48.649306
-94.196095	48.650772
-94.204016	48.651359
-94.211643	48.651652
-94.219857	48.652239
-94.227484	48.652826
-94.235404	48.653119
-94.241565	48.653999
-94.250659	48.656053
-94.252712	48.657813
-94.254179	48.660453
-94.253886	48.66368
-94.252419	48.666907
-94.252126	48.671307
-94.251246	48.671014
-94.251539	48.672187
-94.252126	48.673067
-94.251832	48.676001
-94.252126	48.680108
-94.252712	48.680988
-94.254473	48.684801
-94.256526	48.687735
-94.259166	48.690375
-94.26298	48.694189
-94.267673	48.697122
-94.271194	48.699176
-94.278528	48.702403
-94.282635	48.703869
-94.291142	48.706216
-94.297596	48.706803
-94.30581	48.70827
-94.313437	48.707683
-94.320771	48.70739
-94.327811	48.706216
-94.334852	48.704456
-94.342185	48.704163
-94.349226	48.704163
-94.357147	48.704749
-94.365654	48.706216
-94.373868	48.70739
-94.382082	48.708856
-94.390589	48.711203
-94.39851	48.711497
-94.406137	48.711203
-94.414057	48.71003
-94.420511	48.70739
-94.427845	48.704749
-94.433419	48.701816
-94.439872	48.699762
-94.4475	48.697416
-94.45366	48.695949
-94.460701	48.694482
-94.468035	48.693895
-94.476248	48.693895
-94.483582	48.695069
-94.492383	48.695656
-94.50089	48.696829
-94.508517	48.698882
-94.515558	48.700643
-94.523772	48.701816
-94.532866	48.704163
-94.537559	48.705336
-94.546947	48.70827
-94.553694	48.71003
-94.561321	48.712083
-94.570415	48.71443
-94.577162	48.71619
-94.586256	48.719124
-94.59007	48.720591
-94.599457	48.722351
-94.605911	48.724404
-94.610605	48.728218
-94.616178	48.730271
-94.621165	48.732912
-94.629379	48.735845
-94.6373	48.739072
-94.643754	48.743179
-94.648154	48.747873
-94.653141	48.751686
-94.658128	48.755793
-94.663995	48.760193
-94.669569	48.763714
-94.675729	48.767527
-94.682183	48.771048
-94.690104	48.774861
-94.694797	48.778675
-94.700078	48.782782
-94.703011	48.786009
-94.706532	48.790702
-94.707705	48.794809
-94.708585	48.799796
-94.709465	48.803023
-94.708878	48.806837
-94.708292	48.81065
-94.708585	48.814464
-94.707998	48.819744
-94.707118	48.824731
-94.706532	48.830012
-94.706825	48.834119
-94.708585	48.837639
-94.709465	48.842919
-94.711225	48.84644
-94.710639	48.848493
-94.709759	48.851427
-94.709172	48.85348
-94.710052	48.85524
-94.709465	48.857587
-94.705652	48.862281
-94.704185	48.864041
-94.705065	48.862868
NA NA
-115.178561	48.998984
-115.181201	48.994584
-115.184428	48.990477
-115.187362	48.98461
-115.187068	48.982556
-115.188535	48.980503
-115.188829	48.975809
-115.187949	48.971702
-115.187655	48.965835
-115.185895	48.962315
-115.182961	48.957621
-115.178855	48.953514
-115.173867	48.949114
-115.170347	48.946767
-115.167707	48.945007
-115.167414	48.942367
-115.16624	48.937086
-115.169467	48.933273
-115.175628	48.930632
-115.180908	48.927112
-115.182961	48.923885
-115.183842	48.920658
-115.185015	48.917138
-115.185895	48.910978
-115.187655	48.908631
-115.188535	48.905697
-115.190882	48.899243
-115.193816	48.895136
-115.199389	48.89191
-115.203496	48.888976
-115.20555	48.885749
-115.207603	48.882522
-115.20995	48.878709
-115.21435	48.874308
-115.218751	48.869908
-115.223151	48.867268
-115.227551	48.862868
-115.230778	48.859054
-115.231658	48.856414
-115.234885	48.852893
-115.238992	48.847613
-115.241339	48.842919
-115.242219	48.839693
-115.244859	48.834412
-115.248966	48.828545
-115.252486	48.824145
-115.255713	48.820624
-115.25894	48.817398
-115.264221	48.813877
-115.266274	48.810944
-115.268914	48.80889
-115.267741	48.809477
-115.268914	48.80889
-115.269501	48.807717
-115.271261	48.80449
-115.274781	48.80097
-115.278302	48.795689
-115.282409	48.792756
-115.287102	48.787769
-115.290916	48.783368
-115.293556	48.780728
-115.296196	48.776328
-115.298543	48.771634
-115.301183	48.767234
-115.30177	48.76518
-115.302063	48.761074
-115.301477	48.756087
-115.299717	48.750806
-115.297076	48.746406
-115.29649	48.741419
-115.296783	48.737312
-115.29913	48.732912
-115.302357	48.729685
-115.304997	48.727338
-115.309104	48.724111
-115.311744	48.718831
-115.312624	48.71355
-115.313504	48.709443
-115.314091	48.704749
-115.313504	48.698882
-115.313504	48.692722
-115.315558	48.686562
-115.317611	48.680108
-115.317904	48.675707
-115.318198	48.6716
-115.318198	48.666613
-115.317904	48.662506
-115.317024	48.658399
-115.316144	48.653999
-115.314384	48.649012
-115.312917	48.644318
-115.311744	48.640798
-115.310571	48.637865
-115.309691	48.633464
-115.307637	48.629651
-115.30265	48.625544
-115.29473	48.62349
-115.290916	48.62261
-115.285049	48.621143
-115.280062	48.617037
-115.276835	48.61293
-115.273021	48.608823
-115.270381	48.604422
-115.267154	48.599729
-115.264514	48.595328
-115.26158	48.590635
-115.257767	48.586528
-115.253953	48.581834
-115.249846	48.578314
-115.244566	48.575087
-115.239872	48.572153
-115.234592	48.568633
-115.226965	48.566286
-115.220511	48.563353
-115.217871	48.558659
-115.216697	48.555725
-115.216697	48.552205
-115.217577	48.548978
-115.218751	48.548392
-115.220511	48.546338
-115.222564	48.543405
-115.228138	48.539298
-115.233712	48.534897
-115.237819	48.531377
-115.241926	48.528737
-115.247206	48.524923
-115.252486	48.521696
-115.257767	48.518176
-115.261874	48.514949
-115.265981	48.512309
-115.268914	48.509669
-115.274195	48.506442
-115.278595	48.502042
-115.283875	48.498521
-115.288276	48.494121
-115.291796	48.490601
-115.293849	48.486787
-115.295903	48.484147
-115.297663	48.4774
-115.30001	48.470653
-115.299717	48.465079
-115.30089	48.460972
-115.30001	48.456572
-115.30177	48.451291
-115.302357	48.445424
-115.303237	48.43897
-115.30265	48.433983
-115.303237	48.42929
-115.302357	48.424889
-115.30089	48.419609
-115.301183	48.415502
-115.300303	48.411982
-115.302357	48.408168
-115.305877	48.403475
-115.310277	48.399368
-115.312917	48.394674
-115.314091	48.39086
-115.315558	48.386167
-115.317611	48.383526
-115.316438	48.380006
-115.316731	48.375899
-115.314678	48.372086
-115.314678	48.368565
-115.314678	48.365045
-115.315851	48.361525
-115.318785	48.358591
-115.320251	48.357418
-115.325532	48.353898
-115.331692	48.351257
-115.337266	48.350084
-115.341079	48.350671
-115.345186	48.351257
-115.349293	48.351551
-115.355161	48.352431
-115.363668	48.352724
-115.370122	48.353018
-115.374815	48.350964
-115.379802	48.348617
-115.382442	48.34627
-115.387723	48.34627
-115.396523	48.348324
-115.402977	48.351257
-115.407084	48.355364
-115.411485	48.357711
-115.416472	48.359178
-115.423805	48.361525
-115.431726	48.364165
-115.434366	48.365338
-115.438767	48.368565
-115.440527	48.369445
-115.444634	48.373552
-115.446394	48.377953
-115.447274	48.382353
-115.447274	48.385873
-115.450207	48.389687
-115.452554	48.392327
-115.456954	48.395554
-115.463702	48.397901
-115.466342	48.398781
-115.465462	48.398194
-115.466342	48.398781
-115.465462	48.398194
-115.466342	48.398781
-115.470155	48.399368
-115.476316	48.400248
-115.48453	48.401421
-115.48981	48.401421
-115.493917	48.401128
-115.500664	48.400541
-115.504478	48.397901
-115.508291	48.39262
-115.511225	48.390274
-115.513572	48.38822
-115.520612	48.386753
-115.527066	48.386167
-115.5344	48.38646
